,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
2039,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('c1', 3)","('r4', 0)",0,0,0,0,16:30:00,1.0000000000000004,4,0,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,0,1,0,0
2040,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c1', 3)","('r8', 0)",0,0,0,0,16:30:15,1.0204081632653066,3,1,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,0,1,0,0
2041,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c1', 3)","('r9', 0)",0,0,0,0,16:30:30,1.0412328196584761,3,0,0,1,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,0,1,0,0
2042,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c1', 3)","('r13', 1)",0,0,0,0,16:30:45,1.0204081632653066,3,0,0,1,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,0,1,0,0
2043,motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c1', 3)","('r13', 1)",1,0,0,0,16:31:00,1.0204081632653066,3,0,0,0,1,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,0,1,0,0
2044,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c1', 2)","('r24', 0)",0,0,0,0,16:31:15,1.0204081632653066,3,0,0,0,1,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0
2045,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('c1', 2)","('r23', 0)",0,0,0,0,16:31:30,1.0000000000000004,3,0,0,0,1,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0
2046,no motion,motion,motion,motion,motion,no motion,motion,motion,"('c1', 2)","('r24', 1)",0,0,0,0,16:31:45,0.9800000000000004,3,0,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0
2047,no motion,motion,motion,motion,no motion,motion,motion,motion,"('c1', 2)","('r23', 1)",0,0,1,0,16:32:00,0.9604000000000004,2,0,1,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,2,1,1,1,0,0
2048,no motion,motion,motion,no motion,no motion,motion,motion,no motion,"('r25', 1)","('r23', 1)",0,0,0,0,16:32:15,0.9604000000000004,2,0,1,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,2,1,1,1,0,0
2049,no motion,motion,motion,motion,no motion,motion,motion,motion,"('r22', 0)","('r23', 1)",0,0,0,0,16:32:30,0.9411920000000004,2,0,1,0,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,0,1,0,0
2050,no motion,motion,motion,motion,no motion,no motion,motion,no motion,"('r22', 0)","('r23', 1)",0,0,0,0,16:32:45,0.9223681600000003,2,0,1,0,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,0,1,0,0
2051,no motion,motion,motion,motion,motion,no motion,motion,no motion,"('r25', 1)","('r23', 1)",0,0,0,0,16:33:00,0.9039207968000003,1,1,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,2,0,1,0,0
2052,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r22', 0)","('r23', 1)",0,0,0,0,16:33:15,0.9223681600000003,1,0,0,1,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,2,1,1,0,0
2053,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r12', 0)","('r24', 0)",0,0,0,0,16:33:30,0.9039207968000003,1,0,0,1,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,1,1,2,0,0
2054,no motion,motion,motion,motion,motion,motion,motion,no motion,"('r22', 0)","('r23', 1)",2,0,0,0,16:33:45,0.9223681600000003,1,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,1,2,1,1,0
2055,no motion,motion,motion,motion,motion,motion,motion,no motion,"('r12', 0)","('r24', 0)",0,0,0,0,16:34:00,0.9039207968000003,1,0,0,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,1,2,1,1,0
2056,no motion,motion,motion,motion,motion,motion,motion,no motion,"('outside', 0)","('r13', 0)",0,0,0,0,16:34:15,0.9039207968000003,1,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,3,1,3,1,0,0
2057,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('outside', 0)","('r13', 0)",1,0,0,0,16:34:30,0.8858423808640002,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,3,1,1,1,1,0
2058,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('outside', 0)","('r13', 0)",0,0,0,0,16:34:45,0.8858423808640002,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,3,1,1,2,0,0
2059,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('outside', 0)","('r24', 0)",0,1,0,0,16:35:00,0.8858423808640002,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,2,2,0,2,0,0
2060,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('outside', 0)","('r23', 1)",0,0,0,0,16:35:15,0.8681255332467203,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,3,2,0,2,0,0
2061,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('outside', 0)","('r24', 1)",0,0,0,0,16:35:30,0.8507630225817858,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,3,1,0,3,0,0
2062,no motion,no motion,motion,motion,motion,motion,motion,motion,"('r12', 0)","('r24', 0)",0,0,0,0,16:35:45,0.8681255332467203,2,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,3,1,1,2,1,0
2063,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('outside', 0)","('r14', 0)",0,0,0,0,16:36:00,0.8858423808640002,2,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,3,1,1,2,1,0
2064,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('outside', 0)","('r24', 0)",0,0,0,0,16:36:15,0.8681255332467203,2,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,2,1,2,2,0,0
2065,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('outside', 0)","('r23', 0)",1,0,0,0,16:36:30,0.8507630225817858,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,1,2,1,1,2,0,0
2066,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r12', 0)","('r24', 0)",0,0,1,0,16:36:45,0.8681255332467203,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,2,1,0,2,0,0
2067,no motion,no motion,motion,motion,no motion,no motion,motion,motion,"('r22', 0)","('r24', 0)",0,0,0,0,16:37:00,0.8507630225817858,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,1,2,1,0,2,0,0
2068,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r12', 0)","('r14', 0)",0,0,0,0,16:37:15,0.8681255332467203,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,1,2,1,0,2,0,0
2069,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('outside', 0)","('r14', 0)",0,0,0,0,16:37:30,0.8507630225817858,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,2,1,0,2,0,0
2070,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('outside', 0)","('r24', 0)",0,0,0,0,16:37:45,0.8337477621301501,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,2,1,0,2,0,0
2071,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('r12', 0)","('r23', 0)",0,0,0,0,16:38:00,0.8337477621301501,2,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,2,1,1,2,0,0
2072,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r12', 0)","('r24', 0)",0,0,0,0,16:38:15,0.8337477621301501,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,3,1,1,2,0,0
2073,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r12', 0)","('r24', 0)",0,0,0,0,16:38:30,0.8337477621301501,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,3,1,1,2,0,0
2074,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('r12', 0)","('r13', 1)",0,0,0,0,16:38:45,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,4,1,1,2,0,0
2075,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r22', 0)","('r24', 0)",0,0,0,0,16:39:00,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,4,1,1,2,0,0
2076,no motion,motion,motion,motion,no motion,motion,motion,no motion,"('r22', 0)","('r23', 0)",0,0,0,0,16:39:15,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,4,1,1,2,0,0
2077,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r22', 0)","('r24', 0)",0,1,0,2,16:39:30,0.8170728068875471,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,3,2,1,2,0,0
2078,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r22', 0)","('r14', 0)",0,0,0,0,16:39:45,0.8170728068875471,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,3,2,0,2,0,0
2079,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r25', 1)","('r24', 0)",0,0,0,0,16:40:00,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,3,2,0,2,0,0
2080,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r25', 1)","('r13', 1)",0,0,0,0,16:40:15,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,3,1,0,3,0,0
2081,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r26', 1)","('r13', 1)",0,1,1,0,16:40:30,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,2,0,1,1,2,0,3,0,0
2082,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r27', 0)","('r13', 1)",0,0,0,0,16:40:45,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,1,1,2,0,3,0,0
2083,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r27', 0)","('r13', 1)",0,0,0,1,16:41:00,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,2,0,4,0,0
2084,no motion,no motion,motion,motion,no motion,no motion,motion,motion,"('r27', 0)","('r13', 1)",0,0,0,0,16:41:15,0.8170728068875471,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,1,0,5,0,0
2085,no motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r27', 0)","('r13', 1)",0,0,0,0,16:41:30,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,1,0,4,1,0
2086,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r27', 0)","('r24', 0)",0,0,0,0,16:41:45,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,1,1,4,0,0
2087,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r26', 0)","('r14', 0)",0,1,0,0,16:42:00,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,2,0,4,0,0
2088,no motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r27', 0)","('r24', 0)",0,0,0,0,16:42:15,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,2,0,4,0,0
2089,no motion,no motion,motion,motion,no motion,no motion,motion,motion,"('r26', 0)","('r24', 0)",0,0,0,0,16:42:30,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2090,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('r26', 0)","('r13', 1)",0,0,0,0,16:42:45,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2091,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r27', 0)","('r24', 0)",0,0,0,0,16:43:00,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,5,0,0
2092,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r32', 0)","('r13', 1)",0,0,0,0,16:43:15,0.8681255332467203,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,5,0,0
2093,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r31', 1)","('r13', 1)",0,0,0,0,16:43:30,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,5,0,0
2094,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r32', 0)","('r13', 1)",0,0,0,0,16:43:45,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,5,0,0
2095,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r33', 2)","('r13', 1)",0,0,0,0,16:44:00,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,5,0,0
2096,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r33', 2)","('r13', 1)",0,0,0,0,16:44:15,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2097,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r33', 2)","('r24', 0)",0,0,0,0,16:44:30,0.8337477621301501,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2098,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r33', 2)","('r13', 1)",0,0,0,0,16:44:45,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,1,0
2099,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r32', 0)","('r13', 1)",0,0,0,0,16:45:00,0.8681255332467203,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,1,0
2100,no motion,motion,motion,motion,motion,no motion,motion,no motion,"('r31', 1)","('r24', 0)",0,0,0,1,16:45:15,0.8681255332467203,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,4,0,0
2101,no motion,motion,motion,motion,motion,motion,motion,no motion,"('r32', 0)","('r24', 0)",0,0,0,0,16:45:30,0.8681255332467203,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,3,1,0
2102,no motion,motion,motion,motion,motion,no motion,motion,no motion,"('r33', 2)","('r23', 0)",0,0,0,1,16:45:45,0.8681255332467203,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,1,0
2103,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r33', 2)","('r24', 0)",0,0,0,0,16:46:00,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2104,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r32', 0)","('r14', 0)",0,0,0,0,16:46:15,0.8507630225817858,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2105,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('r31', 1)","('r14', 0)",0,0,0,0,16:46:30,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2106,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('r31', 1)","('r24', 1)",0,0,0,0,16:46:45,0.8858423808640002,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2107,no motion,no motion,motion,motion,motion,no motion,motion,motion,"('r31', 1)","('r24', 1)",0,0,0,0,16:47:00,0.8858423808640002,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2108,no motion,no motion,motion,motion,no motion,no motion,motion,motion,"('r32', 0)","('r23', 0)",0,0,0,0,16:47:15,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2109,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r33', 2)","('r24', 0)",0,0,0,0,16:47:30,0.8858423808640002,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2110,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r33', 2)","('r14', 0)",0,0,0,0,16:47:45,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2111,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r32', 0)","('r24', 0)",0,0,0,0,16:48:00,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2112,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r33', 2)","('r13', 2)",0,0,0,0,16:48:15,0.8858423808640002,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2113,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r32', 0)","('r13', 2)",0,0,0,0,16:48:30,0.9039207968000003,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2114,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r32', 0)","('r13', 2)",0,0,0,0,16:48:45,0.9039207968000003,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2115,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r32', 0)","('r13', 2)",0,0,0,0,16:49:00,0.8858423808640002,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2116,no motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r27', 0)","('r13', 2)",0,0,0,0,16:49:15,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2117,no motion,no motion,motion,motion,motion,motion,motion,no motion,"('r27', 0)","('r9', 0)",0,0,0,0,16:49:30,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2118,no motion,no motion,motion,motion,no motion,motion,motion,motion,"('r32', 0)","('r13', 2)",0,0,0,0,16:49:45,0.8507630225817858,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1,4,0,0
2119,motion,no motion,motion,motion,motion,motion,motion,no motion,"('r32', 0)","('r13', 2)",0,0,0,0,16:50:00,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2120,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r32', 0)","('r9', 0)",0,0,0,0,16:50:15,0.8507630225817858,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,4,0,0
2121,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r27', 0)","('r13', 2)",0,0,0,0,16:50:30,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,1,0,4,0,0
2122,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r26', 0)","('r9', 0)",0,0,0,0,16:50:45,0.8681255332467203,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1,0,4,0,0
2123,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r25', 1)","('r8', 0)",0,1,1,0,16:51:00,0.8858423808640002,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,2,0,1,4,0,0
2124,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r26', 0)","('r9', 1)",0,0,0,0,16:51:15,0.8681255332467203,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,2,4,0,0
2125,motion,motion,motion,no motion,no motion,motion,motion,no motion,"('r25', 1)","('r13', 1)",0,0,0,0,16:51:30,0.8507630225817858,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,2,4,0,0
2126,motion,motion,motion,no motion,no motion,motion,motion,no motion,"('r22', 0)","('r13', 1)",0,0,0,0,16:51:45,0.8681255332467203,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,4,0,0
2127,motion,motion,motion,no motion,motion,motion,motion,no motion,"('r25', 1)","('r13', 1)",0,0,0,0,16:52:00,0.8507630225817858,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,1,4,0,0
2128,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r26', 0)","('r13', 1)",0,1,0,0,16:52:15,0.8507630225817858,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,1,4,0,0
